cidade;datetime;n_alertas;risco;regras;acao
Lisboa;18/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;18/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;18/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;18/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;18/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;19/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;20/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;21/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;22/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 17:00;1;ALTO;R03_PM10_ALTO;Evitar exercicio ao ar livre. Fechar janelas em ambientes internos.
Lisboa;23/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;23/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;24/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 17:00;1;ALTO;R03_PM10_ALTO;Evitar exercicio ao ar livre. Fechar janelas em ambientes internos.
Lisboa;25/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;25/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;26/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;27/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;28/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 07:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Lisboa;29/09/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;29/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 08:00;2;ALTO;R03_PM10_ALTO, R12_QUALIDADE_AR_PESSIMA;Evitar exercicio ao ar livre. Fechar janelas em ambientes internos.
Lisboa;30/09/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;30/09/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 09:00;1;ALTO;R03_PM10_ALTO;Evitar exercicio ao ar livre. Fechar janelas em ambientes internos.
Lisboa;01/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;01/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 08:00;1;ALTO;R03_PM10_ALTO;Evitar exercicio ao ar livre. Fechar janelas em ambientes internos.
Lisboa;02/10/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;02/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 09:00;1;ALTO;R12_QUALIDADE_AR_PESSIMA;Qualidade do ar muito degradada agravada por humidade alta. Grupos de risco evitem saídas.
Lisboa;03/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;03/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 01:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 02:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 03:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 04:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 05:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 06:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 07:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 08:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 09:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 10:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 11:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 12:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 13:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 14:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 15:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 16:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 17:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 18:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 19:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 20:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 21:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 22:00;0;NORMAL;;Sem ação necessária.
Lisboa;04/10/25 23:00;0;NORMAL;;Sem ação necessária.
Lisboa;05/10/25 00:00;0;NORMAL;;Sem ação necessária.
Lisboa;05/10/25 01:00;0;NORMAL;;Sem ação necessária.
